83	11.303	16.937	25.607	28.584	1.385	1.720	0.000	22.953	0.690	53.423
84	11.589	16.893	25.694	28.717	0.940	1.078	0.000	22.535	0.426	52.498
85	11.433	16.753	25.188	29.852	0.393	0.497	0.000	21.332	0.135	52.103
86	10.644	15.224	23.767	25.793	1.077	1.386	0.000	19.837	0.560	47.059
87	11.334	15.923	24.584	27.315	0.446	0.928	0.000	21.015	0.127	49.497
88	11.032	16.457	25.308	28.183	0.561	0.536	0.000	21.635	0.191	50.830
89	11.214	16.259	25.109	28.076	0.469	0.659	0.000	20.757	0.253	49.950
90	11.662	16.900	25.400	29.148	0.626	1.049	0.000	22.443	0.271	52.633
91	11.521	17.488	26.263	31.483	1.589	1.855	0.000	23.814	0.709	56.645
92	11.516	17.633	26.590	31.220	1.387	1.483	0.000	24.112	0.597	56.803
93	11.402	16.727	25.336	29.262	0.414	0.761	0.000	21.060	0.168	51.411
94	11.134	16.492	25.632	29.351	0.629	0.963	0.000	20.777	0.244	51.092
95	11.377	16.889	25.339	29.418	0.677	1.218	0.000	22.099	0.314	52.528
96	11.403	16.217	25.057	29.103	1.005	1.370	0.000	21.119	0.400	51.329
97	11.120	17.294	25.611	31.263	0.695	1.294	0.000	21.981	0.323	54.272
98	11.349	16.994	25.864	30.274	1.150	1.318	0.000	23.742	0.547	55.124
99	11.256	17.216	25.614	30.751	1.114	1.487	0.000	23.147	0.483	55.111
100	11.078	17.396	25.997	31.795	0.406	0.677	0.000	21.504	0.174	54.204
101	11.380	16.896	25.951	29.563	0.975	1.213	0.000	23.474	0.566	54.175
102	11.345	16.839	25.774	30.420	0.459	0.730	0.000	21.636	0.227	53.010
103	11.662	17.508	26.281	32.527	1.721	2.846	0.000	23.855	0.759	57.885
104	11.559	17.945	26.999	33.933	1.298	2.496	0.000	22.767	0.490	57.932
105	11.249	17.912	26.893	33.115	3.054	4.902	0.000	26.960	1.159	62.183
106	11.487	18.026	26.902	33.222	2.153	3.149	0.000	25.108	0.881	59.792
107	11.927	19.132	28.469	34.772	3.312	4.801	0.000	28.642	1.293	65.659
108	11.533	19.052	27.746	34.940	1.802	1.993	0.000	26.610	0.994	63.050
109	12.133	19.224	28.312	34.648	2.727	3.532	0.000	27.520	1.085	64.080
110	11.349	17.766	26.365	31.069	0.159	0.351	0.000	21.300	0.049	53.206
