143	1.325	3.189	4.619	7.733	0.463	1.515	0.000	3.530	0.115	11.815
144	1.281	3.104	5.037	7.930	0.431	1.457	0.000	3.676	0.133	12.197
145	1.208	3.104	4.814	7.908	0.415	1.457	0.000	3.703	0.128	12.121
146	1.182	3.083	4.821	7.622	0.441	1.543	0.000	3.914	0.118	12.058
147	1.237	3.105	4.907	7.943	0.481	1.452	0.000	3.629	0.132	12.060
148	1.393	3.192	5.118	8.849	0.442	1.421	0.000	3.697	0.125	13.081
149	1.259	3.203	5.082	8.455	0.425	1.385	0.000	3.632	0.127	12.623
150	1.299	3.087	4.976	7.868	0.451	1.411	0.000	3.749	0.124	12.144
151	1.212	3.125	4.868	8.423	0.443	1.358	0.000	3.631	0.141	12.649
152	1.255	3.184	5.129	8.510	0.501	1.396	0.000	3.721	0.129	12.695
153	1.294	3.200	4.811	8.289	0.424	1.443	0.000	3.626	0.114	12.484
154	1.263	3.285	5.203	9.399	0.488	1.453	0.000	3.831	0.160	13.847
155	1.202	3.183	4.954	8.685	0.428	1.411	0.000	3.793	0.123	13.016
156	1.391	3.124	4.766	8.337	0.463	1.408	0.000	3.881	0.118	12.756
157	1.271	3.182	5.137	8.613	0.494	1.461	0.000	3.848	0.135	12.944
158	1.282	3.339	5.135	9.238	0.445	1.538	0.000	3.859	0.127	13.661
159	1.279	3.278	4.990	8.551	0.468	1.535	0.000	3.826	0.120	12.825
160	1.284	3.162	5.037	8.497	0.499	1.397	0.000	3.851	0.140	12.890
161	1.329	3.277	4.969	8.931	0.448	1.502	0.000	3.792	0.124	13.294
162	1.322	3.316	5.048	9.125	0.487	1.465	0.000	3.895	0.129	13.527
163	1.325	3.332	5.217	9.336	0.478	1.467	0.000	3.686	0.116	13.573
164	1.359	3.353	5.440	9.785	0.483	1.472	0.000	3.961	0.143	14.289
165	1.329	3.279	4.995	8.674	0.480	1.463	0.000	4.062	0.121	13.277
166	1.433	3.446	5.494	9.433	0.512	1.602	0.000	3.954	0.123	13.882
167	1.373	3.403	5.462	9.758	0.491	1.589	0.000	3.955	0.130	14.541
168	1.328	3.400	5.248	9.087	0.476	1.590	0.000	4.058	0.107	13.616
169	1.366	3.460	5.514	10.188	0.474	1.516	0.000	3.931	0.138	14.750
170	1.322	3.471	5.231	9.508	0.520	1.514	0.000	4.020	0.133	14.175
171	1.360	3.523	5.388	9.787	0.437	1.537	0.000	3.894	0.118	14.258
172	1.343	3.274	5.383	9.468	0.500	1.476	0.000	3.985	0.130	14.199
173	1.376	3.548	5.474	9.864	0.501	1.528	0.000	4.093	0.144	14.443
174	1.369	3.509	5.582	10.351	0.434	1.537	0.000	3.974	0.112	14.933
175	1.437	3.556	5.641	10.445	0.510	1.539	0.000	4.004	0.137	15.116
176	1.473	3.509	5.590	10.090	0.495	1.674	0.000	3.936	0.129	14.553
177	1.399	3.398	5.344	9.688	0.437	1.647	0.000	3.944	0.127	14.166
178	1.429	3.598	5.480	10.506	0.470	1.504	0.000	4.203	0.138	15.439
179	1.394	3.535	5.494	9.930	0.441	1.699	0.000	4.090	0.112	14.543
180	1.396	3.552	5.702	10.336	0.443	1.534	0.000	4.176	0.120	15.138
