73	770.24	500.63	330.42	336.97	0.00	-nan	inf	985.91	878.85	568.65	42737.43	196.48
74	766.77	511.30	329.92	356.01	0.00	-nan	inf	990.16	844.96	537.87	47194.52	196.20
75	793.62	538.76	344.99	389.49	0.00	-nan	inf	1036.76	898.23	557.33	51938.28	202.41
76	776.05	512.62	332.04	349.60	0.00	-nan	inf	995.05	941.34	556.57	50417.36	197.22
77	804.69	523.06	349.48	342.71	0.00	-nan	inf	1060.89	915.48	532.84	33310.13	199.86
78	774.60	528.89	346.94	363.07	0.00	-nan	inf	1038.75	891.30	580.46	46976.83	204.83
79	771.91	496.81	332.14	349.90	0.00	-nan	inf	991.24	912.48	519.61	51415.75	193.96
80	747.93	488.53	321.63	358.16	0.00	-nan	inf	945.56	883.37	533.42	47427.25	191.61
81	735.57	527.78	323.01	331.45	0.00	-nan	inf	961.97	880.99	550.36	41728.79	194.17
82	787.00	507.79	327.32	319.00	0.00	-nan	inf	979.50	898.90	538.44	54328.99	192.46
83	764.36	511.97	320.27	370.79	0.00	-nan	inf	954.87	870.66	529.40	47784.32	189.60
84	780.22	505.10	320.33	337.14	0.00	-nan	inf	938.05	883.12	578.17	57965.60	193.94
85	750.23	493.37	314.55	337.03	0.00	-nan	inf	921.08	900.67	541.77	52510.58	189.03
86	772.88	512.77	325.86	350.22	0.00	-nan	inf	972.87	954.07	564.09	49407.67	195.54
87	763.10	485.44	311.49	314.13	0.00	-nan	inf	929.92	883.65	520.41	46165.77	185.69
88	785.74	504.92	323.04	323.36	0.00	-nan	inf	941.49	868.67	550.67	44048.28	193.61
89	765.81	493.77	309.38	363.87	0.00	-nan	inf	910.43	834.63	544.05	46001.52	181.10
90	778.69	506.39	320.30	351.49	0.00	-nan	inf	946.50	888.66	546.33	55830.79	191.15
91	757.69	506.88	306.59	329.88	0.00	-nan	inf	898.28	874.66	532.71	47502.60	184.93
92	810.10	520.48	323.01	355.21	0.00	-nan	inf	958.43	932.81	569.63	51136.66	195.19
93	776.50	510.19	324.46	346.81	0.00	-nan	inf	955.72	911.36	561.54	46769.39	195.29
94	771.83	533.62	318.42	335.77	0.00	-nan	inf	941.03	902.88	554.83	45109.52	191.65
95	756.13	499.80	305.39	370.43	0.00	-nan	inf	903.19	838.06	540.43	46660.21	185.32
96	776.64	517.71	319.33	332.64	0.00	-nan	inf	950.84	841.10	569.48	50634.36	193.79
97	778.39	511.03	327.87	366.34	0.00	-nan	inf	959.15	858.93	560.00	51295.93	195.62
98	756.42	499.72	302.30	328.74	0.00	-nan	inf	880.23	858.27	554.76	54361.67	185.31
99	761.62	514.20	314.18	348.96	0.00	-nan	inf	921.25	879.75	554.16	43622.56	191.87
100	746.23	497.65	302.03	308.84	0.00	-nan	inf	888.20	861.88	543.90	45193.33	184.36
101	745.18	501.07	302.36	349.09	0.00	-nan	inf	872.81	879.05	525.20	48827.47	183.53
102	759.03	509.67	300.34	364.86	0.00	-nan	inf	875.31	811.86	543.88	50286.94	184.09
103	754.44	529.14	311.22	350.04	0.00	-nan	inf	917.14	818.34	562.50	45392.20	191.21
104	757.98	493.28	301.02	336.72	0.00	-nan	inf	870.16	841.54	535.01	52599.09	183.79
105	752.20	481.18	300.89	343.03	0.00	-nan	inf	866.56	799.30	532.39	58426.51	182.25
106	752.34	517.06	309.79	329.90	0.00	-nan	inf	911.95	869.74	550.94	50420.27	188.91
107	750.68	486.59	300.10	348.58	0.00	-nan	inf	871.50	829.63	523.79	44027.52	179.60
108	758.00	490.92	299.48	330.60	0.00	-nan	inf	861.84	837.03	554.27	57361.87	185.17
109	755.75	482.60	294.68	334.90	0.00	-nan	inf	856.52	838.68	520.23	46106.06	179.80
110	765.60	496.59	299.50	334.94	0.00	-nan	inf	878.00	816.20	548.18	49657.06	183.49
111	756.80	490.08	294.31	345.50	0.00	-nan	inf	860.57	817.50	551.02	53970.01	182.26
112	785.63	494.74	296.47	340.94	0.00	-nan	inf	858.25	837.92	538.08	52219.02	182.21
113	743.22	471.97	295.69	337.85	0.00	-nan	inf	862.42	858.39	539.64	51475.57	182.60
114	733.62	492.09	294.59	327.72	0.00	-nan	inf	869.44	807.02	521.50	51370.04	181.05
115	747.12	483.88	292.96	323.37	0.00	-nan	inf	852.21	821.53	546.70	46804.45	181.93
116	740.10	484.54	289.52	337.32	0.00	-nan	inf	836.70	817.00	533.95	45687.97	179.93
117	753.60	489.32	286.35	348.12	0.00	-nan	inf	842.27	806.92	542.23	58753.76	178.24
118	764.80	485.38	287.91	339.50	0.00	-nan	inf	832.35	807.22	522.18	49702.42	177.07
119	734.52	495.46	289.36	360.40	0.00	-nan	inf	834.55	818.86	547.86	52732.32	180.01
120	743.05	487.48	289.90	353.90	0.00	-nan	inf	846.49	825.03	547.94	48487.05	180.32
