188	2.362	1870	49.48	0.000	0	inf	1870	0
189	2.559	1920	46.89	0.000	0	inf	1920	0
190	2.570	1888	45.91	0.000	0	inf	1888	0
191	2.561	1897	46.30	0.000	0	inf	1897	0
192	2.557	1877	45.88	0.000	0	inf	1877	0
193	2.551	1934	47.38	0.000	0	inf	1934	0
194	2.509	1943	48.41	0.000	0	inf	1943	0
195	2.580	1946	47.15	0.000	0	inf	1946	0
196	2.435	1948	50.01	0.000	0	inf	1948	0
197	2.579	1969	47.73	0.000	0	inf	1969	0
198	2.666	1986	46.56	0.000	0	inf	1986	0
199	2.687	2002	46.57	0.000	0	inf	2002	0
200	2.635	2012	47.73	0.000	0	inf	2012	0
201	2.655	2030	47.78	0.000	0	inf	2030	0
202	2.699	2042	47.28	0.000	0	inf	2042	0
203	2.791	2086	46.72	0.000	0	inf	2086	0
204	2.667	2119	49.66	0.000	0	inf	2119	0
205	2.703	2113	48.86	0.000	0	inf	2113	0
206	2.810	2132	47.42	0.000	0	inf	2132	0
207	2.738	2141	48.87	0.000	0	inf	2141	0
208	2.869	2157	46.99	0.000	0	inf	2157	0
209	2.865	2169	47.32	0.000	0	inf	2169	0
210	2.711	2159	49.78	0.000	0	inf	2159	0
211	2.828	2193	48.46	0.000	0	inf	2193	0
212	2.802	2197	49.01	0.000	0	inf	2197	0
213	2.806	2174	48.43	0.000	0	inf	2174	0
214	2.870	2168	47.21	0.000	0	inf	2168	0
215	2.912	2228	47.82	0.000	0	inf	2228	0
216	2.886	2239	48.48	0.000	0	inf	2239	0
217	2.856	2244	49.10	0.000	0	inf	2244	0
218	2.815	2236	49.65	0.000	0	inf	2236	0
219	2.988	2256	47.19	0.000	0	inf	2256	0
220	3.044	2293	47.07	0.000	0	inf	2293	0
221	3.002	2284	47.55	0.000	0	inf	2284	0
222	2.932	2310	49.25	0.000	0	inf	2310	0
223	2.903	2312	49.77	0.000	0	inf	2312	0
224	3.033	2326	47.93	0.000	0	inf	2326	0
225	2.980	2332	48.91	0.000	0	inf	2332	0
226	3.061	2319	47.35	0.000	0	inf	2319	0
227	3.082	2347	47.60	0.000	0	inf	2347	0
228	3.059	2379	48.60	0.000	0	inf	2379	0
229	2.990	2373	49.61	0.000	0	inf	2373	0
230	3.187	2434	47.73	0.000	0	inf	2434	0
231	3.083	2381	48.27	0.000	0	inf	2381	0
232	3.060	2366	48.33	0.000	0	inf	2366	0
233	3.109	2415	48.55	0.000	0	inf	2415	0
234	3.142	2421	48.16	0.000	0	inf	2421	0
235	3.074	2410	49.00	0.000	0	inf	2410	0
236	3.137	2436	48.54	0.000	0	inf	2436	0
237	3.094	2435	49.18	0.000	0	inf	2435	0
238	3.154	2472	48.98	0.000	0	inf	2472	0
239	3.078	2484	50.44	0.000	0	inf	2484	0
240	3.220	2485	48.24	0.000	0	inf	2485	0
